2025-05-22 14:20:45 - [BUSCA] Iniciando auditoria em: C:\Users\felip\secretaria-virtual
2025-05-23 15:46:44 - [OK] Auditado: executar.ps1 - Hash: 0B8C150F...
2025-05-23 15:46:44 - [OK] Auditado: homologar.ps1 - Hash: 689A69F5...
2025-05-23 15:46:44 - [OK] Auditado: CODE_OF_CONDUCT.md - Hash: CC227FA5...
2025-05-23 15:46:44 - [OK] Auditado: CONTRIBUTING.md - Hash: BA0F2A10...
2025-05-23 15:46:44 - [OK] Auditado: LICENSE.md - Hash: 8E7E54A3...
2025-05-23 15:46:44 - [OK] Auditado: LICENSE.txt - Hash: 8E7E54A3...
2025-05-23 15:46:44 - [OK] Auditado: README.md - Hash: 2192E6D8...
2025-05-23 15:46:44 - [OK] Auditado: auditoria_log.txt - Hash: D0DCEB9C...
2025-05-23 15:46:44 - [OK] Auditado: relatorio_auditoria.json - Hash: 13FBFC3F...
2025-05-23 15:46:44 - [OK] Auditado: relatorio_auditoria.txt - Hash: E2D81118...
2025-05-23 15:46:44 - [OK] Auditado: appointments.json - Hash: E9A58D55...
2025-05-23 15:46:44 - [OK] Auditado: doctors.json - Hash: 071AA403...
2025-05-23 15:46:44 - [OK] Auditado: pacientes.json - Hash: A59C606E...
2025-05-23 15:46:44 - [OK] Auditado: prescriptions.json - Hash: DE1540B6...
2025-05-23 15:46:44 - [OK] Auditado: visits.json - Hash: 7822614B...
2025-05-23 15:46:44 - [OK] Auditado: Receita_1.html - Hash: B7C9D8CB...
2025-05-23 15:46:44 - [REPORT] Relatorio JSON salvo em: logs\report\relatorio_auditoria.json
2025-05-23 15:46:44 - [REPORT] Relatorio TXT salvo em: logs\report\relatorio_auditoria.txt
2025-05-23 15:46:44 - [OK] Auditoria concluida.
2025-05-23 15:53:00 - [BUSCA] Iniciando auditoria em: ./
2025-05-23 15:53:00 - [OK] Auditado: configuracao_auditoria.json - Hash: 0F94CDFA...
2025-05-23 15:53:00 - [OK] Auditado: ConsultaMedica.ps1 - Hash: 7193B9EC...
2025-05-23 15:53:00 - [OK] Auditado: icone.ico - Hash: 5B55AA29...
2025-05-23 15:53:00 - [OK] Auditado: index.exe - Hash: 87B9DA7F...
2025-05-23 15:53:00 - [OK] Auditado: Instalador.exe - Hash: 03AA7FFA...
2025-05-23 15:53:00 - [OK] Auditado: instalador.nsi - Hash: 810E4A3A...
2025-05-23 15:53:00 - [OK] Auditado: instalar.ps1 - Hash: D9053EE7...
2025-05-23 15:53:00 - [OK] Auditado: manifest.xml - Hash: A89F6D58...
2025-05-23 15:53:00 - [OK] Auditado: MenuPrincipal.ps1 - Hash: 31AA5B6E...
2025-05-23 15:53:00 - [OK] Auditado: Paciente.ps1 - Hash: 740CF6B0...
2025-05-23 15:53:00 - [OK] Auditado: PortugueseBR.nlf - Hash: 03287F33...
2025-05-23 15:53:00 - [OK] Auditado: ReceitaMedica.ps1 - Hash: 248339FB...
2025-05-23 15:53:01 - [OK] Auditado: jekyll-docker.yml - Hash: 29B82D5C...
2025-05-23 15:53:01 - [OK] Auditado: auditoria.ps1 - Hash: 72918822...
2025-05-23 15:53:01 - [OK] Auditado: Configuracao.ps1 - Hash: AA5D466B...
2025-05-23 15:53:01 - [OK] Auditado: executar.ps1 - Hash: 0B8C150F...
2025-05-23 15:53:01 - [OK] Auditado: homologar.ps1 - Hash: 689A69F5...
2025-05-23 15:53:01 - [OK] Auditado: CODE_OF_CONDUCT.md - Hash: C53DA03D...
2025-05-23 15:53:01 - [OK] Auditado: CONTRIBUTING.md - Hash: BA0F2A10...
2025-05-23 15:53:01 - [OK] Auditado: LICENSE.md - Hash: 8E7E54A3...
2025-05-23 15:53:01 - [OK] Auditado: LICENSE.txt - Hash: 8E7E54A3...
2025-05-23 15:53:01 - [OK] Auditado: README.md - Hash: 2192E6D8...
2025-05-23 15:53:01 - [OK] Auditado: auditoria_log.txt - Hash: F0B298AC...
2025-05-23 15:53:01 - [OK] Auditado: relatorio_auditoria.json - Hash: E8DA76B7...
2025-05-23 15:53:01 - [OK] Auditado: relatorio_auditoria.txt - Hash: E7F4D132...
2025-05-23 15:53:01 - [OK] Auditado: appointments.json - Hash: E9A58D55...
2025-05-23 15:53:01 - [OK] Auditado: doctors.json - Hash: 071AA403...
2025-05-23 15:53:01 - [OK] Auditado: pacientes.json - Hash: A59C606E...
2025-05-23 15:53:01 - [OK] Auditado: prescriptions.json - Hash: DE1540B6...
2025-05-23 15:53:01 - [OK] Auditado: visits.json - Hash: 7822614B...
2025-05-23 15:53:01 - [OK] Auditado: Receita_1.html - Hash: B7C9D8CB...
2025-05-23 15:53:01 - [REPORT] Relatorio JSON salvo em: logs\report\relatorio_auditoria.json
2025-05-23 15:53:01 - [REPORT] Relatorio TXT salvo em: logs\report\relatorio_auditoria.txt
2025-05-23 15:53:01 - [OK] Auditoria concluida.
2025-05-23 15:54:40 - [BUSCA] Iniciando auditoria em: ./
2025-05-23 15:54:40 - [OK] Auditado: configuracao_auditoria.json - Hash: 0F94CDFA...
2025-05-23 15:54:40 - [OK] Auditado: ConsultaMedica.ps1 - Hash: 7193B9EC...
2025-05-23 15:54:40 - [OK] Auditado: icone.ico - Hash: 5B55AA29...
2025-05-23 15:54:40 - [OK] Auditado: index.exe - Hash: 8A8C774C...
2025-05-23 15:54:40 - [OK] Auditado: Instalador.exe - Hash: ADE00FA5...
2025-05-23 15:54:40 - [OK] Auditado: instalador.nsi - Hash: 810E4A3A...
2025-05-23 15:54:40 - [OK] Auditado: instalar.ps1 - Hash: D9053EE7...
2025-05-23 15:54:40 - [OK] Auditado: manifest.xml - Hash: A89F6D58...
2025-05-23 15:54:40 - [OK] Auditado: MenuPrincipal.ps1 - Hash: 31AA5B6E...
2025-05-23 15:54:40 - [OK] Auditado: Paciente.ps1 - Hash: 740CF6B0...
2025-05-23 15:54:40 - [OK] Auditado: PortugueseBR.nlf - Hash: 03287F33...
2025-05-23 15:54:40 - [OK] Auditado: ReceitaMedica.ps1 - Hash: 248339FB...
2025-05-23 15:54:40 - [OK] Auditado: jekyll-docker.yml - Hash: 29B82D5C...
2025-05-23 15:54:40 - [OK] Auditado: auditoria.ps1 - Hash: 72918822...
2025-05-23 15:54:40 - [OK] Auditado: Configuracao.ps1 - Hash: AA5D466B...
2025-05-23 15:54:40 - [OK] Auditado: executar.ps1 - Hash: 0B8C150F...
2025-05-23 15:54:40 - [OK] Auditado: homologar.ps1 - Hash: 689A69F5...
2025-05-23 15:54:40 - [OK] Auditado: CODE_OF_CONDUCT.md - Hash: 60E98E96...
2025-05-23 15:54:40 - [OK] Auditado: CONTRIBUTING.md - Hash: BA0F2A10...
2025-05-23 15:54:40 - [OK] Auditado: LICENSE.md - Hash: 8E7E54A3...
2025-05-23 15:54:40 - [OK] Auditado: LICENSE.txt - Hash: 8E7E54A3...
2025-05-23 15:54:40 - [OK] Auditado: README.md - Hash: 2192E6D8...
2025-05-23 15:54:40 - [OK] Auditado: auditoria_log.txt - Hash: 07DC6AD8...
2025-05-23 15:54:40 - [OK] Auditado: relatorio_auditoria.json - Hash: 9BF0EBFA...
2025-05-23 15:54:40 - [OK] Auditado: relatorio_auditoria.txt - Hash: E7B393CA...
2025-05-23 15:54:40 - [OK] Auditado: appointments.json - Hash: E9A58D55...
2025-05-23 15:54:40 - [OK] Auditado: doctors.json - Hash: 071AA403...
2025-05-23 15:54:40 - [OK] Auditado: pacientes.json - Hash: A59C606E...
2025-05-23 15:54:40 - [OK] Auditado: prescriptions.json - Hash: DE1540B6...
2025-05-23 15:54:40 - [OK] Auditado: visits.json - Hash: 7822614B...
2025-05-23 15:54:40 - [OK] Auditado: Receita_1.html - Hash: B7C9D8CB...
2025-05-23 15:54:40 - [REPORT] Relatorio JSON salvo em: logs\report\relatorio_auditoria.json
2025-05-23 15:54:40 - [REPORT] Relatorio TXT salvo em: logs\report\relatorio_auditoria.txt
2025-05-23 15:54:40 - [OK] Auditoria concluida.
